Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Dest_Cochin,Dest_Delhi,Dest_Hyderabad,Dest_Kolkata,Dest_New Delhi,Medium,Short,month,day ,Total_Stops,Dgree,Duration(Minutes),day_number,Price_USD,Dep_Time_hour,Dep_Time_min,Arrival_Time_hour,Arrival_Time_min
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,21,1.0,1,455,1,101.7816091954023,16,40,0,15
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,9,2.0,1,1125,3,173.89655172413794,9,40,4,25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,18,1.0,1,365,0,155.80459770114942,16,55,23,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,21,1.0,1,665,1,124.64367816091954,21,10,8,15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,21,1.0,1,580,3,90.02298850574712,11,40,21,20
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,27,2.0,1,810,3,128.16091954022988,23,5,12,35
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,9,1.0,1,865,3,97.14942528735632,20,20,10,45
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,9,1.0,1,385,6,110.8735632183908,9,45,16,10
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,24,0.0,0,170,0,45.32183908045977,10,10,13,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,12,1.0,0,355,2,60.70114942528736,7,0,12,55
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,2.0,1,865,5,168.58620689655172,17,15,7,40
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,24,1.0,1,800,4,167.48275862068965,20,0,9,20
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1.0,2,390,4,322.95402298850576,5,50,12,20
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,1.0,1,1355,2,200.816091954023,20,35,19,10
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,1.0,1,660,2,121.57471264367815,8,0,19,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,1.0,1,465,0,170.66666666666666,11,30,19,15
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,15,0.0,0,170,0,52.770114942528735,23,30,2,20
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,18,0.0,0,140,5,41.3448275862069,19,35,21,55
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,1.0,0,380,0,79.74712643678161,16,10,22,30
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,24,0.0,0,150,0,43.75862068965517,19,55,22,25
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,1.0,1,600,2,117.95402298850574,9,0,19,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,2.0,1,725,3,131.4022988505747,8,20,20,25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,21,0.0,1,160,3,83.0919540229885,19,55,22,35
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,21,1.0,1,465,1,170.66666666666666,11,30,19,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,15,1.0,1,1025,2,98.6896551724138,6,30,23,35
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,9,1.0,0,520,1,70.183908045977,10,35,19,15
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,3,0.0,0,140,4,44.51724137931034,22,20,0,40
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,15,2.0,1,440,5,181.7471264367816,11,40,19,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,24,1.0,1,1080,4,139.32183908045977,20,25,14,25
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,12,1.0,1,800,6,98.6896551724138,6,30,19,50
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,1.0,1,705,2,84.52873563218391,7,30,19,15
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,6,0.0,0,160,2,54.91954022988506,21,25,0,5
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,9,1.0,0,750,6,78.59770114942529,8,30,21,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,1.0,1,755,2,118.11494252873564,9,45,22,20
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,18,0.0,1,180,1,92.13793103448276,8,20,11,20
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,21,1.0,0,615,3,56.81609195402299,8,15,18,30
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,24,0.0,0,170,0,55.4367816091954,8,30,11,20
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1.0,1,475,0,149.3793103448276,8,25,16,20
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,1.0,1,615,0,114.1264367816092,9,0,19,15
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,3,1.0,1,930,0,109.28735632183908,10,0,1,30
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,21,0.0,0,185,3,65.2183908045977,18,5,21,10
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,18,0.0,0,145,1,44.3448275862069,11,35,14,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,24,0.0,0,155,4,55.2183908045977,22,15,0,50
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,1.0,1,690,0,153.75862068965515,14,0,1,30
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,1.0,1,805,0,148.2528735632184,15,0,4,25
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,1,0.0,0,155,5,50.67816091954023,10,20,12,55
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,1.0,1,870,5,100.67816091954025,7,55,22,25
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1.0,1,1405,6,119.47126436781608,0,30,23,55
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,18,0.0,0,145,0,44.3448275862069,11,35,14,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,15,1.0,0,330,5,71.8735632183908,7,55,13,25
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,2.0,1,1045,0,173.89655172413794,19,10,12,35
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,24,1.0,0,470,6,54.86206896551724,6,35,14,25
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,21,1.0,1,1610,1,111.06896551724138,6,30,9,20
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,12,1.0,1,1005,2,145.88505747126436,17,0,9,45
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,6,0.0,0,165,3,45.32183908045977,1,30,4,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,12,1.0,1,1685,6,123.02298850574712,17,0,21,5
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,1,860,2,100.96551724137932,6,40,21,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,9,1.0,1,585,6,133.58620689655172,9,15,19,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,24,0.0,0,140,4,60.6551724137931,22,5,0,25
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,21,1.0,1,865,1,95.71264367816092,16,45,7,10
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,9,0.0,0,195,5,79.13793103448276,5,35,8,50
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,12,0.0,1,180,2,92.13793103448276,17,45,20,45
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,1,1.0,1,305,5,116.22988505747126,23,30,4,35
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,1.0,1,485,2,170.93103448275863,17,30,1,35
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,9,1.0,1,600,6,117.95402298850574,9,0,19,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,24,0.0,0,90,6,28.39080459770115,19,35,21,5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,9,2.0,1,1210,5,133.58620689655172,13,15,9,25
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,6,1.0,1,865,0,99.5632183908046,20,20,10,45
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,2.0,1,1560,0,137.60919540229884,17,15,19,15
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,2.0,1,1140,3,137.83908045977012,9,25,4,25
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,18,1.0,1,1105,5,142.2183908045977,10,0,4,25
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,1.0,1,930,5,82.73563218390805,10,0,1,30
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,15,1.0,1,330,5,169.1264367816092,7,5,12,35
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,9,1.0,0,570,6,72.59770114942529,16,0,1,30
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,0,875,2,68.94252873563218,17,40,8,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,12,1.0,1,1285,2,149.93103448275863,18,55,16,20
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,1.0,1,565,2,110.8735632183908,13,5,22,30
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,27,1.0,0,865,3,74.14942528735632,16,45,7,10
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,24,1.0,0,355,0,60.70114942528736,7,0,12,55
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,1,0.0,0,90,2,25.60919540229885,19,35,21,5
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,1,0.0,0,165,5,45.32183908045977,6,5,8,50
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,15,2.0,1,1245,5,135.09195402298852,10,55,7,40
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,2.0,1,810,0,147.3448275862069,23,5,12,35
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,2.0,1,1735,3,100.32183908045975,13,55,18,50
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,9,1.0,0,270,3,55.310344827586206,8,45,13,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1.0,1,1745,2,162.6551724137931,17,0,22,5
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1.0,1,765,2,97.14942528735632,20,20,9,5
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,24,1.0,1,305,6,77.72413793103448,15,10,20,15
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,12,1.0,1,1100,1,158.816091954023,18,55,13,15
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,21,1.0,1,1355,1,148.2528735632184,14,0,12,35
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,6,1.0,0,265,5,40.0,19,20,23,45
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1.0,2,580,4,321.7471264367816,11,40,21,20
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,2.0,1,600,3,89.55172413793103,18,25,4,25
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,1.0,0,1010,3,65.5632183908046,6,10,23,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,21,1.0,0,340,1,60.55172413793103,16,35,22,15
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,6,0.0,0,170,3,44.80459770114943,11,40,14,30
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,15,0.0,0,150,4,44.2183908045977,9,0,11,30
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,1.0,1,690,2,125.02298850574712,7,30,19,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,9,1.0,1,630,1,96.2183908045977,8,45,19,15
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,1.0,1,920,3,80.89655172413794,7,10,22,30
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,9,1.0,1,590,6,167.48275862068965,6,30,16,20
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,9,1.0,1,800,6,136.10344827586206,20,0,9,20
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,18,2.0,1,1390,5,173.89655172413794,13,25,12,35
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,15,0.0,0,140,5,44.14942528735632,22,20,0,40
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,1.0,1,1505,0,117.95402298850574,11,30,12,35
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,6,0.0,0,155,5,51.26436781609196,20,45,23,20
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0.0,1,175,6,87.9080459770115,18,25,21,20
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,6,1.0,1,790,3,98.96551724137932,7,10,20,20
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,18,0.0,0,140,1,41.3448275862069,13,15,15,35
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,1.0,0,515,0,74.04597701149426,7,35,16,10
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,9,1.0,1,860,5,141.9655172413793,6,40,21,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,21,1.0,1,480,1,161.68965517241378,17,30,1,30
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,15,0.0,0,170,2,55.4367816091954,20,0,22,50
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,24,1.0,1,1750,6,139.10344827586206,17,0,22,10
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,24,0.0,1,85,4,92.41379310344828,7,5,8,30
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0.0,1,175,6,87.9080459770115,10,5,13,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,9,1.0,0,325,3,75.65517241379311,2,0,7,25
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,6,12,0.0,0,170,2,53.6551724137931,11,30,14,20
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,0.0,0,170,0,55.4367816091954,20,0,22,50
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0.0,0,140,2,44.51724137931034,22,20,0,40
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,18,1.0,1,535,5,97.42528735632185,10,20,19,15
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,27,1.0,0,315,0,64.7816091954023,7,15,12,30
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,12,1.0,1,685,6,98.6896551724138,8,25,19,50
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,6,0.0,0,175,3,55.4367816091954,18,25,21,20
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,6,0.0,0,170,2,79.0919540229885,5,10,8,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,1.0,1,510,3,124.64367816091954,14,5,22,35
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,24,1.0,0,220,2,48.57471264367816,19,35,23,15
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,9,1.0,1,1425,3,142.2183908045977,19,15,19,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2.0,1,810,3,122.95402298850574,8,20,21,50
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,3,0.0,0,90,0,57.41379310344828,10,20,11,50
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,2.0,1,1595,0,108.54022988505749,16,40,19,15
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,18,2.0,1,1375,5,149.75862068965515,5,30,4,25
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,2.0,1,2040,3,141.91954022988506,18,25,4,25
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,9,1.0,1,480,6,85.14942528735632,13,0,21,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1.0,1,865,0,81.19540229885058,18,55,9,20
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,6,1.0,1,925,2,159.11494252873564,13,0,4,25
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,12,0.0,0,155,4,47.97701149425287,15,30,18,5
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,15,3.0,1,565,2,187.28735632183907,11,35,21,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,18,0.0,0,155,5,44.14942528735632,6,55,9,30
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,15,0.0,0,170,5,50.83908045977012,4,0,6,50
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,6,12,0.0,0,170,2,59.7816091954023,5,10,8,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,2.0,1,1705,6,144.816091954023,6,45,11,10
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,21,0.0,0,90,1,46.54022988505747,6,25,7,55
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,24,2.0,1,1505,4,147.09195402298852,9,25,10,30
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,24,1.0,1,870,4,150.19540229885058,20,25,10,55
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,24,1.0,1,1350,4,107.41379310344828,20,20,18,50
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,21,1.0,0,425,1,78.36781609195403,5,5,12,10
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,3,0.0,1,90,4,92.41379310344828,10,20,11,50
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,2.0,1,1095,2,164.367816091954,18,20,12,35
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,15,1.0,1,435,2,157.7816091954023,18,15,1,30
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,21,1.0,1,1050,3,90.02298850574712,16,55,10,25
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,9,1.0,1,535,5,186.8850574712644,4,0,12,55
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,27,0.0,0,170,3,55.4367816091954,8,30,11,20
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,1.0,1,1235,2,192.367816091954,11,40,8,15
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2.0,1,1200,3,151.91954022988506,9,25,5,25
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,0,490,2,76.28735632183908,12,50,21,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,9,1.0,1,1025,6,124.64367816091954,18,55,12,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,21,1.0,1,555,3,96.5632183908046,10,0,19,15
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,12,0.0,0,145,4,44.51724137931034,9,0,11,25
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,24,2.0,1,505,0,142.64367816091954,20,0,4,25
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,18,2.0,1,810,5,173.89655172413794,23,5,12,35
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1,0.0,0,170,2,50.83908045977012,13,0,15,50
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,27,1.0,1,360,0,184.816091954023,13,0,19,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,2.0,1,1105,3,182.68965517241372,14,30,8,55
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,15,1.0,1,845,2,104.63218390804596,4,55,19,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,12,1.0,1,1350,2,103.34482758620688,9,45,8,15
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,2.0,1,1530,0,90.72413793103448,16,50,18,20
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,3,0.0,0,90,6,52.58620689655172,2,30,4,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,3,0.0,0,145,4,44.51724137931034,9,0,11,25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,21,1.0,1,935,3,90.02298850574712,5,45,21,20
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5,1,0.0,0,140,2,41.3448275862069,14,45,17,5
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,24,1.0,1,1575,6,158.1494252873563,21,10,23,25
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,27,0.0,1,185,0,83.0919540229885,18,55,22,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,15,0.0,0,155,0,44.51724137931034,6,55,9,30
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,15,1.0,1,780,2,112.57471264367815,6,0,19,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,1.0,0,1125,2,76.79310344827586,13,30,8,15
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,21,0.0,0,180,6,50.83908045977012,21,15,0,15
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,15,1.0,1,685,2,124.64367816091954,8,25,19,50
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,1,1.0,1,705,5,83.42528735632185,9,15,21,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,12,0.0,0,90,2,57.41379310344828,10,20,11,50
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,9,1.0,1,1325,6,171.54022988505747,20,55,19,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,15,1.0,1,1665,4,75.74712643678161,6,40,10,25
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,3,1.0,1,940,0,117.95402298850574,20,55,12,35
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,9,0.0,0,150,5,63.39080459770115,9,0,11,30
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,27,2.0,0,1475,2,76.35632183908046,19,10,19,45
